"","subject_name","list_of_files","cor_ms_size","sig_diff_pval_lm","risk_diff_adjusted","risk_diff_unadjusted","lrt_fit_logit","glm_converged","lrt_fit_lm","odd_ratio_log","odd_ratio_lcb","odd_ratio_ucb","odd_ratio_p_val","odds_ratio_unadjust","odds_ratio_unadjust_p_val","cor_size_FD","partial_cor_size_FD","cor_MS_FD","partial_cor_MS_FD"
"127","Lang","Lang-43f.csv",0.689511710237146,0.000147108236329362,0.00242219101173519,0.00253810343205291,1.37513143197439e-88,TRUE,0.000146671002596669,1.01328253261011,1.01171614122591,1.01485134916267,9.87747247321185e-63,1.02480984621157,9.21851633322146e-303,0.463848531833807,0.0400040725973319,0.64044816904852,0.499682863240673
"128","Lang","Lang-45f.csv",0.517137299834812,1.83106592959328e-47,0.00241965412202373,0.00268843339727649,4.76011536693626e-140,TRUE,1.75765265322081e-47,1.00828051263485,1.00667352055279,1.00989007002085,3.94674088152925e-24,1.02617406359984,3.81473997270296e-208,0.445159260121826,0.151690293004147,0.675751214704723,0.581330473603207
"129","Lang","Lang-46f.csv",0.761644123142364,4.68338351757287e-101,0.00255527920062238,0.00421406766820009,7.14351722404818e-104,TRUE,4.28570708566278e-101,1.01019953198725,1.00845000134464,1.01195209783981,1.77286257651622e-30,1.02687199393671,0,0.541038993464973,0.222184285247444,0.55283936385959,0.2582932914514
"130","Lang","Lang-48f.csv",0.680817623487817,3.37346160539417e-212,0.000884968798436034,0.00203149597247734,9.61028688807517e-120,TRUE,2.79540224846356e-212,1.00575671254089,1.00474757642449,1.00676686220111,3.7549523778519e-29,1.01626085466091,5.49003212007465e-241,0.523698843646189,0.319162714916099,0.465283311339563,0.174268474906747
"131","Lang","Lang-4f.csv",0.609766661165914,4.9116033396407e-86,0.000794975621016064,0.00480340116111991,8.69358686528193e-71,TRUE,4.58965903708687e-86,1.02518458991229,1.01754645957928,1.03288005525387,7.09061621649421e-11,1.05900647734979,7.3203762406716e-54,0.259660001914833,0.194732124054946,0.176703173229785,0.0240021791727731
"132","Lang","Lang-51f.csv",0.783812119196621,3.00645140140997e-72,0.00147050143723365,0.000948885945408191,4.57510022530261e-121,TRUE,2.8228249320596e-72,1.10651341576898,1.09839288895615,1.11469397843635,9.36275079202811e-160,1.07169761169607,4.03093218656311e-200,0.203294209798019,-0.187830913994145,0.396014103658692,0.389239960229025
"133","Lang","Lang-52f.csv",0.747924464428107,8.11894853835422e-122,0.00357798882104951,0.00653738943185641,1.01337124693582e-72,TRUE,7.29310366176792e-122,1.02175360579669,1.01869074549549,1.02482567508823,7.74293381995889e-45,1.04569927032463,0,0.526219213392492,0.243711294696838,0.518643249036797,0.221581169941174
"134","Lang","Lang-54f.csv",0.73350401101144,1.75021556381585e-110,0.00116049488662608,0.00282105937279538,5.88208874453125e-60,TRUE,1.60367777254182e-110,1.01056835336469,1.00917729807047,1.01196132609684,1.3674462230174e-50,1.01875802545749,5.41097963935539e-249,0.414044456803054,0.220615649980814,0.374961131005608,0.115175777766096
"135","Lang","Lang-55f.csv",0.705482281808924,2.74760599260755e-182,0.00173988186975768,0.0104541726163435,3.17202694215779e-93,TRUE,2.37639143381412e-182,1.0258050216121,1.01914237507775,1.03251122521946,1.81310823132244e-14,1.0838521018368,1.09223916528825e-206,0.41468785006962,0.282096565620245,0.319242528024642,0.0413814853408782
"136","Lang","Lang-57f.csv",0.726958871307759,5.23387854951715e-21,0.000656032713300713,0.000502992334974345,2.83790078064608e-35,TRUE,5.15259359509819e-21,1.00056166865991,0.993996837533546,1.00716985707484,0.867224276315629,1.03699154489786,3.48018718722917e-40,0.164401543868415,-0.0938525789126147,0.310422742238773,0.281852889949876
"137","Lang","Lang-5f.csv",0.802191233647556,3.74782543636016e-76,0.00241790586408444,0.00402694113624668,8.34527405082528e-62,TRUE,3.53007712843464e-76,1.01231322443121,1.01082555836482,1.01380307994592,8.40039887692123e-60,1.02253683964545,0,0.513759114207829,0.183146363686015,0.524374118393563,0.219116174157327
"138","Lang","Lang-62f.csv",0.841429363345564,2.19228860616765e-09,0.000200753018616057,0.000396909717500924,0.000426374762380893,TRUE,2.17823221918734e-09,1.00504282016176,1.00391306666585,1.00617384502567,1.85656513554747e-18,1.00660224643792,2.94909689174394e-68,0.187509647778006,0.0597857259477214,0.185115674735131,0.0515080115090402
